query_id,persona_id,split,updated,method,recall_at_5,mrr_at_10,budget_recall,candidate_recall,context_tokens,candidate_count
train-08697,907,cv,FALSE,logistic_no_position,0.0,0.1,0.5,1.0,1983,65
train-08697,907,cv,FALSE,random_forest,0.5,0.3333333333333333,1.0,1.0,1987,65
train-08698,106,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1991,77
train-08698,106,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1969,77
train-08698,106,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1999,77
train-08698,106,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1950,77
train-08698,106,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1982,77
train-08698,106,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1967,77
train-08700,586,cv,FALSE,bm25,0.0,0.0,0.0,0.0,1970,73
train-08700,586,cv,FALSE,semantic,0.0,0.0,0.0,0.0,1912,73
train-08700,586,cv,FALSE,rrf,0.0,0.0,0.0,0.0,1914,73
train-08700,586,cv,FALSE,logistic,0.0,0.0,0.0,0.0,1912,73
train-08700,586,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.0,1912,73
train-08700,586,cv,FALSE,random_forest,0.0,0.0,0.0,0.0,1950,73
train-08701,206,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1994,66
train-08701,206,cv,FALSE,semantic,1.0,0.5,1.0,1.0,1906,66
train-08701,206,cv,FALSE,rrf,0.0,0.1111111111111111,0.0,1.0,1956,66
train-08701,206,cv,FALSE,logistic,1.0,0.3333333333333333,1.0,1.0,1966,66
train-08701,206,cv,FALSE,logistic_no_position,1.0,0.3333333333333333,1.0,1.0,1906,66
train-08701,206,cv,FALSE,random_forest,0.0,0.1111111111111111,0.0,1.0,1989,66
train-08702,173,cv,TRUE,bm25,0.0,0.16666666666666666,0.5,1.0,1941,74
train-08702,173,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1996,74
train-08702,173,cv,TRUE,rrf,0.5,0.5,1.0,1.0,1914,74
train-08702,173,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1996,74
train-08702,173,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1996,74
train-08702,173,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1966,74
train-08705,162,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1999,74
train-08705,162,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1971,74
train-08705,162,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1977,74
train-08705,162,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1932,74
train-08705,162,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1990,74
train-08705,162,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1930,74
train-08706,872,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1983,72
train-08706,872,cv,FALSE,semantic,1.0,1.0,1.0,1.0,1978,72
train-08706,872,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1987,72
train-08706,872,cv,FALSE,logistic,1.0,0.5,1.0,1.0,1916,72
train-08706,872,cv,FALSE,logistic_no_position,1.0,1.0,1.0,1.0,1978,72
train-08706,872,cv,FALSE,random_forest,1.0,0.5,1.0,1.0,1964,72
train-08707,763,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1965,67
train-08707,763,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1998,67
train-08707,763,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1945,67
train-08707,763,cv,FALSE,logistic,0.0,0.0,1.0,1.0,1974,67
train-08707,763,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1998,67
train-08707,763,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1985,67
train-08708,533,cv,FALSE,bm25,1.0,1.0,1.0,1.0,1962,64
train-08708,533,cv,FALSE,semantic,1.0,1.0,1.0,1.0,1993,64
train-08708,533,cv,FALSE,rrf,1.0,1.0,1.0,1.0,1998,64
train-08708,533,cv,FALSE,logistic,1.0,1.0,1.0,1.0,1993,64
train-08708,533,cv,FALSE,logistic_no_position,1.0,1.0,1.0,1.0,1993,64
train-08708,533,cv,FALSE,random_forest,1.0,1.0,1.0,1.0,1958,64
train-08709,442,cv,TRUE,bm25,1.0,1.0,1.0,1.0,1908,66
train-08709,442,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1896,66
train-08709,442,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1985,66
train-08709,442,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1992,66
train-08709,442,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1992,66
train-08709,442,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1953,66
train-08710,471,cv,FALSE,bm25,0.0,0.1111111111111111,0.0,1.0,1993,71
train-08710,471,cv,FALSE,semantic,1.0,0.2,1.0,1.0,1959,71
train-08710,471,cv,FALSE,rrf,1.0,0.25,1.0,1.0,1999,71
train-08710,471,cv,FALSE,logistic,1.0,0.3333333333333333,1.0,1.0,1959,71
train-08710,471,cv,FALSE,logistic_no_position,1.0,0.3333333333333333,1.0,1.0,1959,71
train-08710,471,cv,FALSE,random_forest,1.0,1.0,1.0,1.0,1954,71
train-08711,784,cv,FALSE,bm25,1.0,0.3333333333333333,1.0,1.0,1983,70
train-08711,784,cv,FALSE,semantic,1.0,0.3333333333333333,1.0,1.0,1916,70
train-08711,784,cv,FALSE,rrf,1.0,0.3333333333333333,1.0,1.0,1976,70
train-08711,784,cv,FALSE,logistic,1.0,0.3333333333333333,1.0,1.0,1950,70
train-08711,784,cv,FALSE,logistic_no_position,1.0,0.3333333333333333,1.0,1.0,1916,70
train-08711,784,cv,FALSE,random_forest,1.0,1.0,1.0,1.0,1997,70
train-08712,465,cv,FALSE,bm25,0.0,0.0,0.0,0.0,1992,71
train-08712,465,cv,FALSE,semantic,0.0,0.0,0.0,0.0,1924,71
train-08712,465,cv,FALSE,rrf,0.0,0.0,0.0,0.0,1965,71
train-08712,465,cv,FALSE,logistic,0.0,0.0,0.0,0.0,1924,71
train-08712,465,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.0,1924,71
train-08712,465,cv,FALSE,random_forest,0.0,0.0,0.0,0.0,1994,71
train-08713,882,cv,FALSE,bm25,0.0,0.0,0.0,0.0,1921,67
train-08713,882,cv,FALSE,semantic,0.0,0.0,0.0,0.0,1928,67
train-08713,882,cv,FALSE,rrf,0.0,0.0,0.0,0.0,1999,67
train-08713,882,cv,FALSE,logistic,0.0,0.0,0.0,0.0,1997,67
train-08713,882,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.0,1983,67
train-08713,882,cv,FALSE,random_forest,0.0,0.0,0.0,0.0,1998,67
train-08714,418,cv,TRUE,bm25,0.0,0.0,0.5,1.0,1963,76
train-08714,418,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1963,76
train-08714,418,cv,TRUE,rrf,0.5,0.25,0.5,1.0,1965,76
train-08714,418,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1963,76
train-08714,418,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1963,76
train-08714,418,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1967,76
train-08715,861,cv,FALSE,bm25,0.5,0.25,0.5,1.0,1922,71
train-08715,861,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1988,71
train-08715,861,cv,FALSE,rrf,0.0,0.16666666666666666,0.5,1.0,1994,71
train-08715,861,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1976,71
train-08715,861,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,2000,71
train-08715,861,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1961,71
train-08716,219,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1953,75
train-08716,219,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1997,75
train-08716,219,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1997,75
train-08716,219,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1940,75
train-08716,219,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1955,75
train-08716,219,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1980,75
train-08717,243,cv,FALSE,bm25,0.0,0.0,0.0,0.0,1897,74
train-08717,243,cv,FALSE,semantic,0.0,0.0,0.0,0.0,1996,74
train-08717,243,cv,FALSE,rrf,0.0,0.0,0.0,0.0,1959,74
train-08717,243,cv,FALSE,logistic,0.0,0.0,0.0,0.0,1919,74
train-08717,243,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.0,1996,74
train-08717,243,cv,FALSE,random_forest,0.0,0.0,0.0,0.0,1980,74
train-08718,286,cv,TRUE,bm25,0.5,1.0,0.5,1.0,1934,70
train-08718,286,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1963,70
train-08718,286,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1985,70
train-08718,286,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1918,70
train-08718,286,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1988,70
train-08718,286,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1933,70
train-08720,459,cv,TRUE,bm25,1.0,1.0,1.0,1.0,1969,70
train-08720,459,cv,TRUE,semantic,0.5,0.5,0.5,1.0,1958,70
train-08720,459,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1919,70
train-08720,459,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1983,70
train-08720,459,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,2000,70
train-08720,459,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1979,70
train-08722,751,cv,TRUE,bm25,1.0,1.0,1.0,1.0,1994,68
train-08722,751,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1902,68
train-08722,751,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1982,68
train-08722,751,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1975,68
train-08722,751,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,2000,68
train-08722,751,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1973,68
train-08724,891,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1911,68
train-08724,891,cv,FALSE,semantic,1.0,1.0,1.0,1.0,1950,68
train-08724,891,cv,FALSE,rrf,1.0,0.25,0.0,1.0,1987,68
train-08724,891,cv,FALSE,logistic,1.0,1.0,1.0,1.0,1971,68
train-08724,891,cv,FALSE,logistic_no_position,1.0,1.0,1.0,1.0,1950,68
train-08724,891,cv,FALSE,random_forest,1.0,1.0,1.0,1.0,1995,68
train-08729,536,cv,TRUE,bm25,0.5,1.0,0.5,1.0,1991,71
train-08729,536,cv,TRUE,semantic,1.0,0.3333333333333333,1.0,1.0,1978,71
train-08729,536,cv,TRUE,rrf,0.5,1.0,0.5,1.0,1971,71
train-08729,536,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1985,71
train-08729,536,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1978,71
train-08729,536,cv,TRUE,random_forest,0.5,0.3333333333333333,0.5,1.0,1968,71
train-08730,646,cv,FALSE,bm25,0.0,0.0,0.0,0.6666666666666666,1993,76
train-08730,646,cv,FALSE,semantic,0.0,0.0,0.0,0.6666666666666666,1947,76
train-08730,646,cv,FALSE,rrf,0.0,0.0,0.0,0.6666666666666666,1972,76
train-08730,646,cv,FALSE,logistic,0.0,0.125,0.0,0.6666666666666666,1979,76
train-08730,646,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.6666666666666666,1962,76
train-08730,646,cv,FALSE,random_forest,0.0,0.0,0.0,0.6666666666666666,1962,76
train-08731,388,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1980,73
train-08731,388,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1946,73
train-08731,388,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1992,73
train-08731,388,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1960,73
train-08731,388,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1946,73
train-08731,388,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1913,73
train-08732,976,cv,FALSE,bm25,1.0,0.5,1.0,1.0,1964,69
train-08732,976,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1910,69
train-08732,976,cv,FALSE,rrf,1.0,0.3333333333333333,1.0,1.0,1979,69
train-08732,976,cv,FALSE,logistic,1.0,0.2,1.0,1.0,1976,69
train-08732,976,cv,FALSE,logistic_no_position,0.0,0.1111111111111111,0.0,1.0,1929,69
train-08732,976,cv,FALSE,random_forest,1.0,0.25,1.0,1.0,1920,69
train-08734,860,cv,TRUE,bm25,1.0,1.0,1.0,1.0,1970,78
train-08734,860,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1969,78
train-08734,860,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1994,78
train-08734,860,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1969,78
train-08734,860,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1969,78
train-08734,860,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1936,78
train-08735,384,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1994,69
train-08735,384,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1939,69
train-08735,384,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1973,69
train-08735,384,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1970,69
train-08735,384,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1993,69
train-08735,384,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1919,69
train-08736,535,cv,TRUE,bm25,0.5,0.5,0.5,1.0,1941,68
train-08736,535,cv,TRUE,semantic,0.5,0.5,0.5,1.0,1989,68
train-08736,535,cv,TRUE,rrf,0.5,0.5,0.5,1.0,1984,68
train-08736,535,cv,TRUE,logistic,0.5,0.5,0.5,1.0,1989,68
train-08736,535,cv,TRUE,logistic_no_position,0.5,0.5,0.5,1.0,1993,68
train-08736,535,cv,TRUE,random_forest,0.5,0.5,0.5,1.0,1968,68
train-08737,555,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1994,71
train-08737,555,cv,FALSE,semantic,0.5,0.5,1.0,1.0,1980,71
train-08737,555,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1978,71
train-08737,555,cv,FALSE,logistic,1.0,1.0,1.0,1.0,1982,71
train-08737,555,cv,FALSE,logistic_no_position,1.0,1.0,1.0,1.0,1980,71
train-08737,555,cv,FALSE,random_forest,0.5,1.0,1.0,1.0,1991,71
train-08738,487,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1969,70
train-08738,487,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1970,70
train-08738,487,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1959,70
train-08738,487,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1953,70
train-08738,487,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1948,70
train-08738,487,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1986,70
train-08740,510,cv,FALSE,bm25,0.0,0.16666666666666666,0.5,1.0,1932,74
train-08740,510,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1931,74
train-08740,510,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1955,74
train-08740,510,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1949,74
train-08740,510,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1990,74
train-08740,510,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1994,74
train-08741,571,cv,FALSE,bm25,0.0,0.0,0.0,0.0,1959,66
train-08741,571,cv,FALSE,semantic,0.0,0.0,0.0,0.0,1999,66
train-08741,571,cv,FALSE,rrf,0.0,0.0,0.0,0.0,1925,66
train-08741,571,cv,FALSE,logistic,0.0,0.0,0.0,0.0,1942,66
train-08741,571,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.0,1997,66
train-08741,571,cv,FALSE,random_forest,0.0,0.0,0.0,0.0,1955,66
train-08742,470,cv,FALSE,bm25,1.0,1.0,1.0,1.0,1983,71
train-08742,470,cv,FALSE,semantic,1.0,1.0,1.0,1.0,1984,71
train-08742,470,cv,FALSE,rrf,1.0,1.0,1.0,1.0,1979,71
train-08742,470,cv,FALSE,logistic,1.0,1.0,1.0,1.0,1981,71
train-08742,470,cv,FALSE,logistic_no_position,1.0,1.0,1.0,1.0,1984,71
train-08742,470,cv,FALSE,random_forest,1.0,1.0,1.0,1.0,1971,71
train-08743,105,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1976,71
train-08743,105,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1942,71
train-08743,105,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1966,71
train-08743,105,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1986,71
train-08743,105,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1986,71
train-08743,105,cv,FALSE,random_forest,1.0,0.5,1.0,1.0,1977,71
train-08744,129,cv,TRUE,bm25,0.0,0.125,0.5,1.0,1982,75
train-08744,129,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1985,75
train-08744,129,cv,TRUE,rrf,1.0,0.5,1.0,1.0,1922,75
train-08744,129,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1923,75
train-08744,129,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1964,75
train-08744,129,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1981,75
train-08745,356,cv,FALSE,bm25,0.5,1.0,0.5,1.0,1918,71
train-08745,356,cv,FALSE,semantic,0.5,0.2,0.5,1.0,1962,71
train-08745,356,cv,FALSE,rrf,0.5,0.5,0.5,1.0,1984,71
train-08745,356,cv,FALSE,logistic,0.5,1.0,0.5,1.0,1940,71
train-08745,356,cv,FALSE,logistic_no_position,0.5,0.5,0.5,1.0,1962,71
train-08745,356,cv,FALSE,random_forest,0.5,1.0,0.5,1.0,1931,71
train-08746,653,cv,FALSE,bm25,0.0,0.0,0.0,1.0,2000,71
train-08746,653,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1989,71
train-08746,653,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1992,71
train-08746,653,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1948,71
train-08746,653,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1980,71
train-08746,653,cv,FALSE,random_forest,0.0,0.125,0.0,1.0,1937,71
train-08749,465,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1997,73
train-08749,465,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1999,73
train-08749,465,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1928,73
train-08749,465,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1989,73
train-08749,465,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1999,73
train-08749,465,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1997,73
train-08750,641,cv,FALSE,bm25,0.0,0.14285714285714285,0.0,1.0,1987,74
train-08750,641,cv,FALSE,semantic,0.0,0.14285714285714285,1.0,1.0,1943,74
train-08750,641,cv,FALSE,rrf,1.0,0.25,1.0,1.0,1986,74
train-08750,641,cv,FALSE,logistic,0.0,0.1111111111111111,0.0,1.0,1961,74
train-08750,641,cv,FALSE,logistic_no_position,0.0,0.14285714285714285,1.0,1.0,1978,74
train-08750,641,cv,FALSE,random_forest,1.0,0.5,1.0,1.0,1998,74
train-08752,430,cv,FALSE,bm25,0.5,1.0,0.5,1.0,1948,78
train-08752,430,cv,FALSE,semantic,1.0,0.5,1.0,1.0,1956,78
train-08752,430,cv,FALSE,rrf,1.0,1.0,1.0,1.0,1970,78
train-08752,430,cv,FALSE,logistic,1.0,0.5,1.0,1.0,1956,78
train-08752,430,cv,FALSE,logistic_no_position,1.0,0.5,1.0,1.0,1956,78
train-08752,430,cv,FALSE,random_forest,1.0,1.0,1.0,1.0,1959,78
train-08753,491,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1950,70
train-08753,491,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1942,70
train-08753,491,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1955,70
train-08753,491,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1997,70
train-08753,491,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1992,70
train-08753,491,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1991,70
train-08754,625,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1961,79
train-08754,625,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1993,79
train-08754,625,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1990,79
train-08754,625,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1975,79
train-08754,625,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1993,79
train-08754,625,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1975,79
train-08755,858,cv,FALSE,bm25,1.0,0.3333333333333333,1.0,1.0,1985,67
train-08755,858,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1965,67
train-08755,858,cv,FALSE,rrf,1.0,0.2,1.0,1.0,1998,67
train-08755,858,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1972,67
train-08755,858,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1965,67
train-08755,858,cv,FALSE,random_forest,0.0,0.125,0.0,1.0,1911,67
train-08756,196,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1964,68
train-08756,196,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1998,68
train-08756,196,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1964,68
train-08756,196,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1988,68
train-08756,196,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1998,68
train-08756,196,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1980,68
train-08757,796,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1981,72
train-08757,796,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1952,72
train-08757,796,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1950,72
train-08757,796,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1964,72
train-08757,796,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1953,72
train-08757,796,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1994,72
train-08758,397,cv,FALSE,bm25,0.5,0.2,0.5,1.0,1964,75
train-08758,397,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1968,75
train-08758,397,cv,FALSE,rrf,0.0,0.125,0.5,1.0,1973,75
train-08758,397,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1934,75
train-08758,397,cv,FALSE,logistic_no_position,0.0,0.1,0.0,1.0,1934,75
train-08758,397,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1970,75
train-08760,878,cv,FALSE,bm25,0.0,0.0,0.0,0.0,1998,65
train-08760,878,cv,FALSE,semantic,0.0,0.0,0.0,0.0,1890,65
train-08760,878,cv,FALSE,rrf,0.0,0.0,0.0,0.0,1992,65
train-08760,878,cv,FALSE,logistic,0.0,0.0,0.0,0.0,1914,65
train-08760,878,cv,FALSE,logistic_no_position,0.0,0.0,0.0,0.0,1930,65
train-08760,878,cv,FALSE,random_forest,0.0,0.0,0.0,0.0,1984,65
train-08761,905,cv,TRUE,bm25,1.0,1.0,1.0,1.0,1987,70
train-08761,905,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1962,70
train-08761,905,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1975,70
train-08761,905,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1962,70
train-08761,905,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1942,70
train-08761,905,cv,TRUE,random_forest,1.0,1.0,1.0,1.0,1987,70
train-08762,517,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1985,66
train-08762,517,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1956,66
train-08762,517,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1940,66
train-08762,517,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1989,66
train-08762,517,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1980,66
train-08762,517,cv,FALSE,random_forest,0.5,0.2,0.5,1.0,1995,66
train-08763,357,cv,FALSE,bm25,1.0,0.5,1.0,1.0,1902,69
train-08763,357,cv,FALSE,semantic,1.0,1.0,1.0,1.0,1999,69
train-08763,357,cv,FALSE,rrf,1.0,0.5,1.0,1.0,1987,69
train-08763,357,cv,FALSE,logistic,1.0,1.0,1.0,1.0,1987,69
train-08763,357,cv,FALSE,logistic_no_position,1.0,1.0,1.0,1.0,1987,69
train-08763,357,cv,FALSE,random_forest,1.0,1.0,1.0,1.0,1986,69
train-08764,512,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1928,69
train-08764,512,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1997,69
train-08764,512,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1970,69
train-08764,512,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1976,69
train-08764,512,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1976,69
train-08764,512,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1976,69
train-08765,279,cv,FALSE,bm25,0.0,0.0,0.0,1.0,1984,69
train-08765,279,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1953,69
train-08765,279,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1974,69
train-08765,279,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1985,69
train-08765,279,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1953,69
train-08765,279,cv,FALSE,random_forest,0.0,0.0,0.0,1.0,1947,69
train-08766,46,cv,FALSE,bm25,1.0,1.0,1.0,1.0,1964,74
train-08766,46,cv,FALSE,semantic,1.0,1.0,1.0,1.0,1998,74
train-08766,46,cv,FALSE,rrf,1.0,1.0,1.0,1.0,1969,74
train-08766,46,cv,FALSE,logistic,1.0,1.0,1.0,1.0,1976,74
train-08766,46,cv,FALSE,logistic_no_position,1.0,1.0,1.0,1.0,1998,74
train-08766,46,cv,FALSE,random_forest,1.0,1.0,1.0,1.0,2000,74
train-08768,373,cv,FALSE,bm25,1.0,0.3333333333333333,1.0,1.0,1990,72
train-08768,373,cv,FALSE,semantic,1.0,0.25,1.0,1.0,1994,72
train-08768,373,cv,FALSE,rrf,1.0,0.5,1.0,1.0,1987,72
train-08768,373,cv,FALSE,logistic,1.0,0.25,1.0,1.0,1987,72
train-08768,373,cv,FALSE,logistic_no_position,1.0,0.5,1.0,1.0,1927,72
train-08768,373,cv,FALSE,random_forest,1.0,0.5,1.0,1.0,1952,72
train-08769,980,cv,FALSE,bm25,0.5,0.25,0.5,1.0,1973,70
train-08769,980,cv,FALSE,semantic,0.0,0.0,0.0,1.0,1881,70
train-08769,980,cv,FALSE,rrf,0.0,0.0,0.0,1.0,1995,70
train-08769,980,cv,FALSE,logistic,0.0,0.0,0.0,1.0,1975,70
train-08769,980,cv,FALSE,logistic_no_position,0.0,0.0,0.0,1.0,1975,70
train-08769,980,cv,FALSE,random_forest,0.0,0.1111111111111111,0.0,1.0,1984,70
train-08770,335,cv,TRUE,bm25,1.0,1.0,1.0,1.0,1980,72
train-08770,335,cv,TRUE,semantic,1.0,1.0,1.0,1.0,1923,72
train-08770,335,cv,TRUE,rrf,1.0,1.0,1.0,1.0,1925,72
train-08770,335,cv,TRUE,logistic,1.0,1.0,1.0,1.0,1923,72
train-08770,335,cv,TRUE,logistic_no_position,1.0,1.0,1.0,1.0,1994,72
